,Country,Lat,Long,Confirmed,Deaths,Recovered,Recovery_percent,Death_percent
2848,US,36.81799745,-97.14421435,984,16,0,0.0,1.6260162601626016
2849,US,35.94530008,-97.94193268,618,5,0,0.0,0.8090614886731392
2850,US,34.91671958,-98.97720696,206,3,0,0.0,1.4563106796116505
2851,US,34.87844729,-95.25215049,241,3,0,0.0,1.2448132780082988
2852,US,34.89851864,-94.70392124,1833,25,0,0.0,1.363884342607747
2853,US,35.70270942,-96.8812462,891,22,0,0.0,2.469135802469136
2854,US,35.91899576,-97.44352845,934,2,0,0.0,0.21413276231263384
2855,US,33.95273467,-97.23906784,306,1,0,0.0,0.32679738562091504
2856,US,36.31149996,-98.53467076,229,2,0,0.0,0.8733624454148472
2857,US,34.02311222,-96.76855464,336,2,0,0.0,0.5952380952380952
2858,US,36.30179091,-95.23175116,1060,17,0,0.0,1.6037735849056605
2859,US,35.01123903,-97.44572302,1521,16,0,0.0,1.051939513477975
2860,US,34.11664328,-94.77222373,1750,41,0,0.0,2.342857142857143
2861,US,35.37235506,-95.66599306,559,11,0,0.0,1.9677996422182469
2862,US,34.48116015,-97.06826283,355,3,0,0.0,0.8450704225352113
2863,US,35.61318461,-95.37802952,2567,28,0,0.0,1.0907674328009351
2864,US,36.38953329,-97.22928674,230,3,0,0.0,1.3043478260869563
2865,US,36.79843529,-95.61902331,292,4,0,0.0,1.3698630136986298
2866,US,35.46485198,-96.32639984,628,8,0,0.0,1.2738853503184713
2867,US,35.55140095,-97.40716948,25948,244,0,0.0,0.9403422229073533
2868,US,35.64661916,-95.96432828,1365,14,0,0.0,1.0256410256410255
2869,US,36.62888819,-96.39635704,1477,16,0,0.0,1.0832769126607988
2870,US,36.83532655,-94.81011909,1340,21,0,0.0,1.5671641791044777
2871,US,,,0,0,0,,
2872,US,36.31743373,-96.70331759999999,364,5,0,0.0,1.3736263736263736
2873,US,36.07695283,-96.97584944,3042,15,0,0.0,0.4930966469428008
2874,US,34.92065823,-95.75134320000001,1365,21,0,0.0,1.5384615384615383
2875,US,34.72959848,-96.68337199,993,5,0,0.0,0.5035246727089627
2876,US,35.20614018,-96.94923008,2442,18,0,0.0,0.7371007371007371
2877,US,34.41635232,-95.37603505,313,6,0,0.0,1.9169329073482428
2878,US,35.68711719,-99.69666167,95,4,0,0.0,4.2105263157894735
2879,US,36.37004357,-95.60406759,2727,56,0,0.0,2.0535386872020536
2880,US,35.16478725,-96.61686741,900,7,0,0.0,0.7777777777777778
2881,US,35.49447108,-94.75463785,1374,14,0,0.0,1.0189228529839884
2882,US,34.48556989,-97.85141892,893,9,0,0.0,1.0078387458006721
2883,US,36.74777635,-101.4889765,1910,10,0,0.0,0.5235602094240838
2884,US,34.37288446,-98.92426619,174,4,0,0.0,2.2988505747126435
2885,US,36.11939621,-95.94013939,23656,221,0,0.0,0.9342238755495434
2886,US,,,26,0,0,0.0,0.0
2887,US,35.96024096,-95.51911308,2053,31,0,0.0,1.509985387238188
2888,US,36.71380786,-95.90514104,1439,43,0,0.0,2.988186240444753
2889,US,35.29071824,-98.99180434,203,1,0,0.0,0.4926108374384237
2890,US,36.76705782,-98.86573064,197,0,0,0.0,0.0
2891,US,36.42316318,-99.26283045,1330,6,0,0.0,0.4511278195488722
2892,US,44.70915557,-117.6749883,172,3,0,0.0,1.7441860465116281
2893,US,44.49167306,-123.4316987,484,6,0,0.0,1.2396694214876034
2894,US,45.18787398,-122.2179634,3657,70,0,0.0,1.9141372709871483
2895,US,45.99712889,-123.660711,273,0,0,0.0,0.0
2896,US,45.94464254,-123.08908980000001,297,2,0,0.0,0.6734006734006734
2897,US,43.17406868,-124.0594514,276,1,0,0.0,0.3623188405797101
2898,US,44.14230227,-120.356297,131,5,0,0.0,3.816793893129771
2899,US,42.45911325,-124.15728200000001,66,2,0,0.0,3.0303030303030303
2900,US,43.91570171,-121.2289121,1370,13,0,0.0,0.9489051094890509
2901,US,43.27941273,-123.16729099999999,421,10,0,0.0,2.375296912114014
2902,US,45.37160076,-120.20488689999999,17,0,0,0.0,0.0
2903,US,44.49024544,-119.0068631,25,0,0,0.0,0.0
2904,US,43.06422669,-118.96663059999999,40,0,0,0.0,0.0
2905,US,45.51872811,-121.65520359999998,295,1,0,0.0,0.3389830508474576
2906,US,42.43201126,-122.72893090000001,2114,8,0,0.0,0.3784295175023652
2907,US,44.62806839,-121.17832,622,11,0,0.0,1.7684887459807077
2908,US,42.3665549,-123.5561938,289,4,0,0.0,1.3840830449826989
2909,US,42.68762984,-121.64964609999998,448,3,0,0.0,0.6696428571428571
2910,US,42.79246693,-120.38501629999999,48,0,0,0.0,0.0
2911,US,43.93727035,-122.847753,2689,28,0,0.0,1.0412792859799185
2912,US,44.64252874,-123.86991200000001,523,13,0,0.0,2.48565965583174
2913,US,44.48899494,-122.53731540000001,960,17,0,0.0,1.7708333333333333
2914,US,43.1937027,-117.62273950000001,2036,38,0,0.0,1.8664047151277012
2915,US,44.90287942,-122.58151170000001,6533,115,0,0.0,1.760293892545538
2916,US,45.41846568,-119.584546,565,7,0,0.0,1.2389380530973448
2917,US,45.54747959,-122.4169351,10505,176,0,0.0,1.675392670157068
2918,US,44.90322804,-123.4128888,740,15,0,0.0,2.0270270270270268
2919,US,45.41501554,-120.6827834,23,0,0,0.0,0.0
2920,US,45.46248721,-123.712066,82,0,0,0.0,0.0
2921,US,45.59073056,-118.7353826,3556,45,0,0.0,1.265466816647919
2922,US,,,0,0,0,,
2923,US,45.30915495,-118.0068979,513,2,0,0.0,0.3898635477582846
2924,US,45.57894064,-117.18353799999998,62,2,0,0.0,3.2258064516129035
2925,US,45.16292781,-121.16709540000001,375,16,0,0.0,4.266666666666667
2926,US,45.55972701,-123.0955257,6543,82,0,0.0,1.2532477456824087
2927,US,44.72698162,-120.02814270000002,1,0,0,0.0,0.0
2928,US,45.23330449,-123.3086963,1088,15,0,0.0,1.3786764705882353
2929,US,39.87140411,-77.21610347,1252,33,0,0.0,2.635782747603834
2930,US,40.46809875,-79.98167747,16599,430,0,0.0,2.5905175010542805
2931,US,40.81665618,-79.46290811,876,22,0,0.0,2.5114155251141552
2932,US,40.6825484,-80.34921611,2438,142,0,0.0,5.8244462674323225
2933,US,40.00522157,-78.48998442,550,9,0,0.0,1.6363636363636365
2934,US,40.41570541,-75.92457766,10058,432,0,0.0,4.295088486776694
2935,US,40.47961444,-78.34917412,1733,33,0,0.0,1.9042123485285631
2936,US,41.78869215,-76.51570822,1041,18,0,0.0,1.7291066282420748
2937,US,40.33682119,-75.10836643,10895,627,0,0.0,5.75493345571363
2938,US,40.91152759,-79.91351055,2036,31,0,0.0,1.5225933202357564
2939,US,40.49527404,-78.71377428,1410,12,0,0.0,0.851063829787234
2940,US,41.43625568,-78.20376845,14,0,0,0.0,0.0
2941,US,40.91545395,-75.7068525,661,32,0,0.0,4.8411497730711055
2942,US,40.92058903,-77.82200624,4421,20,0,0.0,0.4523863379325944
2943,US,39.97291773,-75.74768357,8581,381,0,0.0,4.440041953152313
2944,US,41.19265812,-79.42413524,287,4,0,0.0,1.3937282229965158
2945,US,41.00110782,-78.47592663,554,7,0,0.0,1.263537906137184
2946,US,41.23255967,-77.63785995,299,8,0,0.0,2.6755852842809364
2947,US,41.04821986,-76.40565017,1107,43,0,0.0,3.884372177055104
2948,US,41.68447709,-80.10760592,668,4,0,0.0,0.5988023952095808
2949,US,40.1625372,-77.26130755,2693,82,0,0.0,3.0449313033791316
2950,US,40.41377078,-76.77993242,5268,196,0,0.0,3.7205770690964313
2951,US,39.91680171,-75.40243663,14477,772,0,0.0,5.3325965324307525
2952,US,41.42822061,-78.64524744,235,2,0,0.0,0.851063829787234
2953,US,41.99253829,-80.03301954,2434,40,0,0.0,1.6433853738701725
2954,US,39.92041012,-79.64291195,1144,15,0,0.0,1.3111888111888113
2955,US,41.51095103,-79.23229292,20,1,0,0.0,5.0
2956,US,39.92956518,-77.72157791,2500,59,0,0.0,2.36
2957,US,39.92913544,-78.11163677,114,4,0,0.0,3.5087719298245608
2958,US,39.85746531,-80.22357106,307,1,0,0.0,0.3257328990228013
2959,US,40.42162652,-77.97673273,1150,23,0,0.0,2.0
2960,US,40.65241041,-79.08963285,1350,17,0,0.0,1.2592592592592593
2961,US,41.12913106,-78.9986361,261,4,0,0.0,1.5325670498084292
2962,US,40.53358749,-77.39975129999998,259,8,0,0.0,3.088803088803089
2963,US,41.43564672,-75.60379201,3987,221,0,0.0,5.543014798093804
2964,US,40.03904563,-76.24770128,10372,486,0,0.0,4.685692248360972
2965,US,40.99206278,-80.33393706,1132,40,0,0.0,3.53356890459364
2966,US,40.36680311,-76.45651841,3448,71,0,0.0,2.0591647331786542
2967,US,40.6154815,-75.59435245,7180,370,0,0.0,5.153203342618385
2968,US,41.17823008,-75.98447579,5861,209,0,0.0,3.565944378092476
2969,US,41.34310539,-77.06629984,1043,32,0,0.0,3.068072866730585
2970,US,41.80938602,-78.56478358,182,2,0,0.0,1.0989010989010992
2971,US,41.30248872,-80.25816981,1264,28,0,0.0,2.2151898734177213
2972,US,40.61116939,-77.61070738,528,4,0,0.0,0.7575757575757576
2973,US,41.05934058,-75.34031025,2182,135,0,0.0,6.18698441796517
2974,US,40.21053671,-75.36652296,14901,898,0,0.0,6.0264411784444
2975,US,41.03023987,-76.66345939,316,11,0,0.0,3.4810126582278484
2976,US,40.75182733,-75.30471829,5826,316,0,0.0,5.4239615516649495
2977,US,40.84785433,-76.70798222,1681,112,0,0.0,6.662700773349197
2978,US,40.40206612,-77.26297447,402,7,0,0.0,1.7412935323383083
2979,US,40.00338507,-75.1379271,46917,1884,0,0.0,4.015602020589552
2980,US,41.33155042,-75.03208106,654,23,0,0.0,3.516819571865444
2981,US,41.74471626,-77.89559864,69,1,0,0.0,1.4492753623188406
2982,US,40.70497338,-76.2150785,2336,108,0,0.0,4.623287671232877
2983,US,40.77129231,-77.06840691,541,18,0,0.0,3.3271719038817005
2984,US,39.97172723,-79.02699593,514,3,0,0.0,0.5836575875486382
2985,US,41.44634738,-76.51246591,22,1,0,0.0,4.545454545454546
2986,US,41.82147784,-75.80071959,446,29,0,0.0,6.502242152466367
2987,US,41.77255149,-77.25433032,293,4,0,0.0,1.3651877133105803
2988,US,,,0,0,0,,
2989,US,40.96188846,-77.05996014,759,11,0,0.0,1.4492753623188406
2990,US,41.40323442,-79.75845449,376,1,0,0.0,0.26595744680851063
2991,US,41.81304978,-79.26969577,81,1,0,0.0,1.2345679012345678
2992,US,40.19208869,-80.24582867,2346,40,0,0.0,1.7050298380221651
2993,US,41.64938475,-75.29956506,302,12,0,0.0,3.9735099337748334
2994,US,40.31377979999999,-79.46615476,4817,114,0,0.0,2.36661822711231
2995,US,41.51955538,-76.01074915,202,9,0,0.0,4.455445544554456
2996,US,39.9210089,-76.73040131,7026,210,0,0.0,2.9888983774551665
2997,US,18.180117000000006,-66.754367,206,0,0,0.0,0.0
2998,US,18.360255,-67.17513100000001,475,0,0,0.0,0.0
2999,US,18.459681,-67.12081500000001,680,0,0,0.0,0.0
3000,US,18.251619,-66.126806,419,0,0,0.0,0.0
3001,US,18.131361,-66.264131,224,0,0,0.0,0.0
3002,US,18.287985,-67.120611,325,0,0,0.0,0.0
3003,US,18.406631,-66.675077,1168,0,0,0.0,0.0
3004,US,17.998457000000005,-66.056546,213,0,0,0.0,0.0
3005,US,18.445532999999998,-66.56053100000001,344,0,0,0.0,0.0
3006,US,18.201592,-66.30963,657,0,0,0.0,0.0
3007,US,18.34946,-66.168435,5300,0,0,0.0,0.0
3008,US,18.040993,-67.154391,558,0,0,0.0,0.0
3009,US,18.211615,-66.050779,2402,0,0,0.0,0.0
3010,US,18.418578,-66.860206,428,0,0,0.0,0.0
3011,US,18.328802,-65.887612,988,0,0,0.0,0.0
3012,US,18.374986,-65.95683100000001,4339,0,0,0.0,0.0
3013,US,18.437269,-66.14330600000001,656,0,0,0.0,0.0
3014,US,18.102851,-66.14914,562,0,0,0.0,0.0
3015,US,18.251818,-65.666416,211,0,0,0.0,0.0
3016,US,18.28885,-66.516475,367,0,0,0.0,0.0
3017,US,18.173559,-66.161179,468,0,0,0.0,0.0
3018,US,18.097597,-66.36014,449,0,0,0.0,0.0
3019,US,18.224687,-66.221622,315,0,0,0.0,0.0
3020,US,18.304264,-66.327738,947,0,0,0.0,0.0
3021,US,18.31586,-65.28813000000001,23,0,0,0.0,0.0
3022,US,18.436115,-66.278669,1211,0,0,0.0,0.0
3023,US,18.318373,-65.666866,778,0,0,0.0,0.0
3024,US,18.373715,-66.560488,410,0,0,0.0,0.0
3025,US,17.982429,-66.91964300000001,180,0,0,0.0,0.0
3026,US,18.007516,-66.13390799999999,395,0,0,0.0,0.0
3027,US,18.039942,-66.79186,275,0,0,0.0,0.0
3028,US,18.345114000000002,-66.11452299999999,2455,0,0,0.0,0.0
3029,US,18.266461,-65.97970500000001,819,0,0,0.0,0.0
3030,US,18.410928,-66.79632600000001,468,0,0,0.0,0.0
3031,US,18.134532,-67.113972,227,0,0,0.0,0.0
3032,US,18.145211,-65.810174,843,0,0,0.0,0.0
3033,US,18.44981,-67.005093,425,0,0,0.0,0.0
3034,US,18.211446,-66.58878,308,0,0,0.0,0.0
3035,US,18.050764,-66.49458100000001,483,0,0,0.0,0.0
3036,US,18.223793,-65.909109,630,0,0,0.0,0.0
3037,US,18.011661,-67.040585,228,0,0,0.0,0.0
3038,US,18.269035000000002,-66.867236,488,0,0,0.0,0.0
3039,US,18.23679,-66.98362,131,0,0,0.0,0.0
3040,US,18.187527,-65.86946800000001,741,0,0,0.0,0.0
3041,US,18.425688,-65.89943000000001,402,0,0,0.0,0.0
3042,US,18.342114000000002,-65.72509699999999,352,0,0,0.0,0.0
3043,US,18.420473,-66.490461,804,0,0,0.0,0.0
3044,US,18.171795,-66.942126,97,0,0,0.0,0.0
3045,US,18.017889,-65.922235,177,0,0,0.0,0.0
3046,US,18.2013,-67.1452,1053,0,0,0.0,0.0
3047,US,18.377805,-67.080952,522,0,0,0.0,0.0
3048,US,18.316963,-66.420383,647,0,0,0.0,0.0
3049,US,18.230636999999998,-65.753897,407,0,0,0.0,0.0
3050,US,18.288019,-66.252703,891,0,0,0.0,0.0
3051,US,18.215046,-66.433604,445,0,0,0.0,0.0
3052,US,,,804,0,0,0.0,0.0
3053,US,18.03174,-66.012242,217,0,0,0.0,0.0
3054,US,18.059645,-66.721572,165,0,0,0.0,0.0
3055,US,18.059498,-66.613748,1367,0,0,0.0,0.0
3056,US,18.439692,-66.926113,292,0,0,0.0,0.0
3057,US,18.335442999999998,-67.23174,247,0,0,0.0,0.0
3058,US,18.346329,-65.813742,919,0,0,0.0,0.0
3059,US,18.08282,-66.943758,247,0,0,0.0,0.0
3060,US,18.010386999999994,-66.256592,604,0,0,0.0,0.0
3061,US,18.111484,-67.03858100000001,350,0,0,0.0,0.0
3062,US,18.386933,-66.061128,11029,0,0,0.0,0.0
3063,US,18.147987,-65.976392,766,0,0,0.0,0.0
3064,US,18.328646,-66.971214,819,0,0,0.0,0.0
3065,US,17.994525,-66.388913,296,0,0,0.0,0.0
3066,US,18.362406,-66.246616,1906,0,0,0.0,0.0
3067,US,18.431445999999998,-66.213553,2129,0,0,0.0,0.0
3068,US,18.336159,-65.99888399999999,1699,0,0,0.0,0.0
3069,US,,,1386,855,0,0.0,61.68831168831169
3070,US,18.271214,-66.702984,293,0,0,0.0,0.0
3071,US,18.409346,-66.33725,1043,0,0,0.0,0.0
3072,US,18.428262,-66.397924,1300,0,0,0.0,0.0
3073,US,18.123276,-65.44097099999999,107,0,0,0.0,0.0
3074,US,18.127951,-66.473115,292,0,0,0.0,0.0
3075,US,18.070399,-65.896289,499,0,0,0.0,0.0
3076,US,18.080374,-66.858814,624,0,0,0.0,0.0
3077,US,,,0,0,3781751,inf,
3078,US,41.71018079,-71.28652315,661,20,0,0.0,3.02571860816944
3079,US,41.67106337,-71.57641596,2908,124,0,0.0,4.264099037138927
3080,US,41.5642026,-71.26569799,797,10,0,0.0,1.2547051442910917
3081,US,41.87064746,-71.57753536,25309,970,0,0.0,3.832628709154846
3082,US,,,4637,18,0,0.0,0.3881820142333405
3083,US,41.45961631,-71.61435303,1438,80,0,0.0,5.563282336578581
3084,US,34.22333378,-82.46170658,820,19,0,0.0,2.3170731707317067
3085,US,33.54338026,-81.63645384,5281,89,0,0.0,1.685286877485325
3086,US,32.98837386,-81.35321066,428,7,0,0.0,1.6355140186915889
3087,US,34.51828081,-82.63959517,6237,208,0,0.0,3.334936668270001
3088,US,33.21927586,-81.05659969,701,34,0,0.0,4.85021398002853
3089,US,33.26679302,-81.43584352,893,25,0,0.0,2.799552071668533
3090,US,32.39226291,-80.72619758,6301,93,0,0.0,1.4759561974289794
3091,US,33.20222596,-79.94654523,6357,96,0,0.0,1.5101462954223692
3092,US,33.66926881,-80.77722168,517,18,0,0.0,3.481624758220503
3093,US,32.82487866,-79.96512315,17712,283,0,0.0,1.5977868112014453
3094,US,35.05122251,-81.61828622,1599,53,0,0.0,3.3145716072545337
3095,US,34.69249168,-81.1583216,1306,30,0,0.0,2.2970903522205206
3096,US,34.64137396,-80.15640140000002,1540,48,0,0.0,3.116883116883117
3097,US,33.66610974,-80.21647898,1226,69,0,0.0,5.628058727569331
3098,US,32.87582989,-80.67641292,1327,49,0,0.0,3.692539562923888
3099,US,34.33358335,-79.96027485,2594,67,0,0.0,2.5828835774865078
3100,US,34.39007791,-79.37741872,1373,48,0,0.0,3.4959941733430444
3101,US,33.0794369,-80.40502652,4992,104,0,0.0,2.083333333333333
3102,US,33.77221995,-81.96231108,972,22,0,0.0,2.263374485596708
3103,US,34.39287073,-81.1195624,893,40,0,0.0,4.479283314669654
3104,US,34.02361754,-79.70189312,5797,204,0,0.0,3.5190615835777126
3105,US,33.43443342,-79.33202141,2468,57,0,0.0,2.309562398703404
3106,US,34.89502264,-82.37295012,18664,360,0,0.0,1.9288469781397344
3107,US,34.15272415,-82.12715789,2643,77,0,0.0,2.9133560348089294
3108,US,32.77419582,-81.13845571,780,31,0,0.0,3.9743589743589753
3109,US,33.9212828,-78.99555293,12837,236,0,0.0,1.8384357715977253
3110,US,32.43171982,-81.02487495,960,23,0,0.0,2.395833333333333
3111,US,34.33988254,-80.58763164,2604,52,0,0.0,1.996927803379416
3112,US,34.68270843,-80.70513032,2726,62,0,0.0,2.2743947175348502
3113,US,34.48244419,-82.00490796,2013,62,0,0.0,3.0799801291604574
3114,US,34.16393091,-80.25690731,802,36,0,0.0,4.488778054862842
3115,US,33.89665987,-81.27146426,9522,214,0,0.0,2.2474270111321157
3116,US,34.07859748,-79.36400756,1192,45,0,0.0,3.7751677852349
3117,US,34.59905577,-79.67561152,1175,15,0,0.0,1.2765957446808511
3118,US,33.90161443,-82.30794338,288,7,0,0.0,2.430555555555556
3119,US,34.28629098,-81.59935761,1748,57,0,0.0,3.260869565217391
3120,US,34.75225169,-83.06742317,2589,34,0,0.0,1.313248358439552
3121,US,33.4391073,-80.79886287,3434,131,0,0.0,3.8147932440302847
3122,US,34.88807695,-82.72791551,4820,68,0,0.0,1.410788381742739
3123,US,34.01791263,-80.90267209,17951,277,0,0.0,1.5430895214751268
3124,US,34.00795823,-81.72713237,748,25,0,0.0,3.3422459893048133
3125,US,34.92960077,-81.99225984,9590,245,0,0.0,2.554744525547445
3126,US,33.91826534,-80.37942316,3665,92,0,0.0,2.5102319236016366
3127,US,,,0,0,0,,
3128,US,34.68835752,-81.61730349,815,21,0,0.0,2.576687116564417
3129,US,33.62190129,-79.72767442,1494,50,0,0.0,3.3467202141900936
3130,US,34.97281497,-81.18085944,7245,109,0,0.0,1.504485852311939
3131,US,43.71757685,-98.56050467,220,1,0,0.0,0.4545454545454545
3132,US,44.41464384,-98.27858469,1530,16,0,0.0,1.0457516339869282
3133,US,43.19486375,-101.6665572,241,5,0,0.0,2.074688796680498
3134,US,42.98914167,-97.88592746,1132,3,0,0.0,0.26501766784452296
3135,US,44.36974375,-96.79079945,1635,8,0,0.0,0.4892966360856269
3136,US,45.58994323,-98.35165355,2376,6,0,0.0,0.2525252525252525
3137,US,43.71756379,-99.08118954,357,3,0,0.0,0.8403361344537815
3138,US,44.07657829,-99.20814467,291,4,0,0.0,1.3745704467353952
3139,US,44.90608745,-103.5079318,465,3,0,0.0,0.6451612903225806
3140,US,45.77074915,-100.0510181,84,1,0,0.0,1.1904761904761905
3141,US,43.20660134,-98.58856175,492,1,0,0.0,0.2032520325203252
3142,US,44.85834507,-97.72925109,155,1,0,0.0,0.6451612903225806
3143,US,42.91296147,-96.97656917,925,8,0,0.0,0.8648648648648649
3144,US,44.97788119,-97.18827677,1818,16,0,0.0,0.8800880088008801
3145,US,45.70889983,-101.1970473,258,2,0,0.0,0.7751937984496124
3146,US,43.67741105,-103.45345209999999,361,4,0,0.0,1.10803324099723
3147,US,43.67490933,-98.14458906,1238,11,0,0.0,0.8885298869143781
3148,US,45.367281,-97.60737498,189,3,0,0.0,1.5873015873015872
3149,US,44.75994309,-96.66943645,212,1,0,0.0,0.4716981132075472
3150,US,45.15639647,-100.8709139,460,1,0,0.0,0.21739130434782608
3151,US,43.38520741,-98.36978007,201,5,0,0.0,2.487562189054726
3152,US,45.41846445,-99.21545423,170,1,0,0.0,0.5882352941176471
3153,US,43.23929297,-103.5275691,245,6,0,0.0,2.4489795918367347
3154,US,45.07082625,-99.14535601,237,2,0,0.0,0.8438818565400844
3155,US,45.1723937,-96.77002276,348,3,0,0.0,0.8620689655172413
3156,US,43.19419064,-99.18883902,278,10,0,0.0,3.5971223021582728
3157,US,44.29299053,-101.539099,107,2,0,0.0,1.8691588785046729
3158,US,44.67385954,-97.18829593,247,0,0,0.0,0.0
3159,US,44.54708407,-99.00386459,176,1,0,0.0,0.5681818181818182
3160,US,43.6746384,-97.78715148,125,1,0,0.0,0.8
3161,US,45.58015551,-103.4958629,63,0,0,0.0,0.0
3162,US,44.39091534,-99.99661148,982,8,0,0.0,0.8146639511201629
3163,US,43.33449012,-97.75536441,283,2,0,0.0,0.7067137809187279
3164,US,44.54747703,-99.48572582,57,0,0,0.0,0.0
3165,US,43.69318385,-101.6255063,147,3,0,0.0,2.0408163265306123
3166,US,44.06637798,-98.62965972,176,13,0,0.0,7.386363636363638
3167,US,43.96278565,-100.6940008,39,0,0,0.0,0.0
3168,US,44.36956169,-97.4913945,246,4,0,0.0,1.6260162601626016
3169,US,44.02193107,-97.12926365,490,9,0,0.0,1.836734693877551
3170,US,44.35919441,-103.79294279999999,1202,7,0,0.0,0.5823627287853578
3171,US,43.27841182,-96.72039050000001,3443,25,0,0.0,0.7261109497531223
3172,US,43.89522709,-99.85201878,309,6,0,0.0,1.9417475728155342
3173,US,45.75870838,-97.59855639,72,2,0,0.0,2.7777777777777777
3174,US,43.6742571,-97.36863144,332,3,0,0.0,0.9036144578313252
3175,US,45.76626028,-99.22118798,73,1,0,0.0,1.3698630136986298
3176,US,44.56676791,-102.71627409999999,1127,10,0,0.0,0.8873114463176575
3177,US,43.58078848,-100.7563186,105,1,0,0.0,0.9523809523809524
3178,US,44.02197882,-97.60992207,151,2,0,0.0,1.3245033112582782
3179,US,43.67441641,-96.7910885,13462,120,0,0.0,0.8913980092111128
3180,US,44.02266214,-96.67081159,263,4,0,0.0,1.520912547528517
3181,US,43.33749164,-102.55554980000001,1153,10,0,0.0,0.8673026886383348
3182,US,44.0025835,-102.8240777,5377,51,0,0.0,0.94848428491724
3183,US,45.49049506,-102.47555859999999,85,0,0,0.0,0.0
3184,US,45.06583079,-99.95498503,154,0,0,0.0,0.0
3185,US,45.62975048,-96.94672673,412,7,0,0.0,1.699029126213592
3186,US,44.02351092,-98.09098159999999,132,1,0,0.0,0.7575757575757576
3187,US,44.93837606,-98.34626602,364,1,0,0.0,0.27472527472527475
3188,US,44.41381872,-100.7349153,110,0,0,0.0,0.0
3189,US,44.71571812,-100.1278092,54,0,0,0.0,0.0
3190,US,43.19338568,-100.71955030000001,561,6,0,0.0,1.0695187165775402
3191,US,43.34459388,-99.8854891,305,2,0,0.0,0.6557377049180327
3192,US,43.3109081,-97.14865776,574,22,0,0.0,3.8327526132404177
3193,US,,,0,0,0,,
3194,US,42.83112163,-96.6557828,843,14,0,0.0,1.6607354685646498
3195,US,45.43019636,-100.03075140000001,297,10,0,0.0,3.3670033670033668
3196,US,43.00924485,-97.39467635,1015,7,0,0.0,0.6896551724137931
3197,US,44.97881876,-101.6654622,120,2,0,0.0,1.6666666666666667
3198,US,36.12684348,-84.19965764,1959,18,0,0.0,0.9188361408882084
3199,US,35.51123746,-86.45549096,1925,23,0,0.0,1.1948051948051948
3200,US,36.07110411,-88.06849355,482,10,0,0.0,2.074688796680498
3201,US,35.59942968,-85.20611967,1057,4,0,0.0,0.3784295175023652
3202,US,35.68938198,-83.92847788,3753,44,0,0.0,1.1723954169997337
3203,US,35.15739424,-84.857186,3879,24,0,0.0,0.6187161639597835
3204,US,36.40355516,-84.15108559999999,1176,14,0,0.0,1.1904761904761905
3205,US,35.80990797,-86.05738983,469,2,0,0.0,0.4264392324093816
3206,US,35.97366108,-88.45189331,1250,28,0,0.0,2.24
3207,US,36.28969086,-82.12588974,1869,38,0,0.0,2.033172819689673
3208,US,36.26136216,-87.08903581,1164,12,0,0.0,1.0309278350515465
3209,US,35.42527478,-88.6095842,778,17,0,0.0,2.185089974293059
3210,US,36.48319149,-83.65947309,565,8,0,0.0,1.4159292035398232
3211,US,36.55151008,-85.53930419,433,16,0,0.0,3.6951501154734414
3212,US,35.9278914,-83.11828725,1246,20,0,0.0,1.6051364365971108
3213,US,35.49090731,-86.07311784,2135,32,0,0.0,1.4988290398126465
3214,US,35.81830662,-89.14916269,984,24,0,0.0,2.4390243902439024
3215,US,35.95271721,-84.99840585,1786,29,0,0.0,1.6237402015677491
3216,US,36.17007426,-86.78646056,34201,360,0,0.0,1.0526008011461654
3217,US,35.97616272,-85.83689361,820,18,0,0.0,2.1951219512195124
3218,US,35.60048904,-88.11043779,706,11,0,0.0,1.5580736543909348
3219,US,36.14669837,-87.35891709,1925,21,0,0.0,1.0909090909090908
3220,US,36.05931946,-89.41542855,2502,38,0,0.0,1.5187849720223818
3221,US,35.19615831,-89.41399032,1827,29,0,0.0,1.5873015873015872
3222,US,36.38128818,-84.92870012,985,13,0,0.0,1.3197969543147208
3223,US,35.15634626,-86.09201039,1426,27,0,0.0,1.893408134642356
3224,US,35.99438059,-88.93358327,2330,50,0,0.0,2.145922746781116
3225,US,35.20222469,-87.03992678,1081,38,0,0.0,3.5152636447733583
3226,US,36.27469206,-83.51254721,726,4,0,0.0,0.5509641873278237
3227,US,36.17470125,-82.84691273,2143,58,0,0.0,2.7064862342510496
3228,US,35.38433717,-85.72142731,630,14,0,0.0,2.2222222222222223
3229,US,36.21990035,-83.26586179,2648,51,0,0.0,1.9259818731117824
3230,US,35.17670231,-85.16652245,12719,114,0,0.0,0.8962968786854313
3231,US,36.52692871,-83.22375847,126,3,0,0.0,2.380952380952381
3232,US,35.20772017,-88.99161161,2007,34,0,0.0,1.6940707523667164
3233,US,35.19732531,-88.18593755,1480,23,0,0.0,1.554054054054054
3234,US,36.44355426,-82.94885298,1372,30,0,0.0,2.186588921282799
3235,US,35.58332824,-89.28536625,1378,28,0,0.0,2.0319303338171264
3236,US,35.65581134,-88.38600175,1484,28,0,0.0,1.8867924528301887
3237,US,36.33160906,-88.30121797,936,13,0,0.0,1.3888888888888888
3238,US,35.80609681,-87.47643507,868,16,0,0.0,1.8433179723502304
3239,US,36.28872054,-87.71878828,461,18,0,0.0,3.9045553145336234
3240,US,36.03958805,-87.77992872,497,6,0,0.0,1.2072434607645874
3241,US,36.36380466,-85.67239905,501,7,0,0.0,1.3972055888223551
